text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
@BlackdiasporaV1 Let us not encourage foolish behavior. Unneccessary violence isn't positive. How i wish these youn… https://t.co/lXsEviSkDb,0,['BlackLivesMatter'],Twitter for iPhone,15-06-2020 10:28,62,2506,FALSE
RT @JulesBoykoff: There are A LOT of people here in Portland dancing &amp; chanting in front of the Federal Courthouse #BlackLivesMatter #PDXpr…,0,,Twitter for Android,09-12-2015 06:10,70,19856,FALSE
RT @RiseFundngo: #intotheunkown.What will the new week hold in store. Do you have a business or project that requires funding? Link in the…,0,['BlackLivesMatter'],Twitter for iPhone,23-05-2009 15:03,5000,39360,FALSE
"RT @Brandon_1_mpls: #BLM $ supporters do you know where you donations are going #ActBlue?
The [D]ems are misleading people once again
This…",0,['BlackLivesMatter'],Twitter for iPad,03-05-2014 21:04,509,5856,FALSE
"RT @MaddDawgDailey: If u can't donate, pls #retweet and/or check out related funding pages to make ur voice heard

Donate to #BlackLivesMat…",0,,Twitter for Android,24-02-2014 01:18,2518,4228,FALSE
"RT @marchmadness: ""We need to do a better job of teaching African American history... So guess what I'm doing - I'm teaching it.""

@coachbr…",0,['BlackLivesMatter'],Twitter for Android,27-12-2017 16:23,1650,194228,FALSE
@HappyPawsTreats @SamTheFiremann @newscomauHQ It aII comes down to the same thing...New WorId Order/One WorId Govt/… https://t.co/rZ6MRNiHQy,0,['BlackLivesMatter'],Twitter Web App,23-03-2010 11:30,2632,100,FALSE
So heartbreaking. Thank you for recording this. #MichaelBrown #BlackLivesMatter 💔💔💔 https://t.co/vMOVeCLNAr,0,['BlackLivesMatter'],Twitter for Android,10-06-2020 03:11,76,4269,FALSE
RT @PDocumentarians: Portland Police executed a dynamic push on protesters through the Kenton Park making several arrests. This enforcement…,0,['BlackLivesMatter'],Twitter for iPhone,25-03-2009 14:44,288,20753,FALSE
@stillgray More free advertising for #Democratswalkaway  🤣🤣🤣 at #BLM  and #antifa,0,,Twitter for Android,24-02-2012 03:11,13852,139103,FALSE
RT @GinaBeNICE1: 22 on a weekday warrants Federal intervention on the basis that #BlackLivesMatter,0,['Earworm'],Twitter Web App,01-09-2019 04:52,1780,121289,FALSE
RT @hbarnes: Six years later and we haven’t forgotten that Michael Brown should still be here today. $25K to… https://t.co/LBFC89pely,0,['BlackLivesMatter'],Twitter Web App,22-03-2012 14:24,353,16743,FALSE
"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation… https://t.co/zmZBKWjR0B",0,['BlackLivesMatter'],Twitter for Android,06-08-2016 21:30,622,22440,FALSE
The hashtag most used by Labour MPs in the last 24 hours was: #BlackLivesMatter,0,['BlackLivesMatter'],Twitter for Android,08-02-2018 17:05,465,46780,FALSE
He deleted his blm highlight soon after #BlackLivesMatter had stopped trending on twitter and Instagram. The reason… https://t.co/PYDXL6ErCG,0,['BlackLivesMatter'],Twitter Web App,12-12-2019 03:52,2789,18967,FALSE
"RT @izzvx_: Jstice For Steven Taylor - please, sign the petition https://t.co/aVgk91USvL #BLM #BlackLivesMatter #SayTheirNames",0,['BlackLivesMatter'],Twitter for iPhone,21-08-2009 10:56,562,212243,FALSE
"RT @Grownman_Bars: @kendricklamar and @JColeNC y’all should jump on the ""Make it Home” remix for The culture.... @TobeNwigwe #BlackLivesMat…",0,,Twitter for iPhone,17-03-2009 22:35,1535,43045,FALSE
RT @paddydocherty: Establishment Psychopathy: a selection of evidence setting out some of the ways in which colonial violence &amp; structural…,0,['BlackLivesMatter'],Tweetbot for Mac,12-10-2013 00:40,502,63206,FALSE
ABL UK IS BACK THIS SUNDAY #ABLUK #LDNBLM #MCRBLM #BlackLivesMatter #BlackLivesMatterUK https://t.co/m5WxY7K2Kn,0,['BlackLivesMatter'],Twitter for iPhone,27-12-2013 07:57,1658,66154,FALSE
"If you live in Chicago, NYC, Detroit, Baltimore, DC, San Fran, Seattle, and you can afford to move...you’re a super… https://t.co/g65nXfKS9E",0,['BlackLivesMatter'],Twitter for iPhone,09-04-2012 23:44,3876,3759,FALSE
"RT @TheWorldToday: Think global, act local | Chatham House
'In many respects therefore, #Occupy, #MeToo and #BLM are the heirs of earlier f…",0,,Twitter for Android,29-09-2012 11:39,413,36,FALSE
RT @Idunnosomeguy: Some of you are just now seeing this. Lol. This is what we're dealing with. We are rearranging the country for a group w…,0,['BlackLivesMatter'],Twitter for Android,10-08-2019 19:08,503,18593,FALSE
"RT @PDocumentarians: The crowd has just arrived at the Portland Police Association building, but has continued marching. #PortlandProtests…",0,['BlackLivesMatter'],Twitter for iPad,17-10-2018 04:32,2973,5047,FALSE
"#NHS worker ‘lucky to be alive’ after being hit by car in ‘racist attack’.

Unnamed 21-year-old says he is scared t… https://t.co/eSzDO6nz7a",0,['BlackLivesMatter'],Twitter for Android,17-07-2011 22:45,1632,10325,FALSE
"RT @1misanthrophile: Hi there, arriving very late to Kenton Park, where a protest had just begun their march to the strains of ""Bella Ciao""…",0,,Twitter Web App,27-06-2013 13:38,1654,815,FALSE
"RT @TheRealYAHSquad: “YAHSquad Roll Out” Presents “The Whole Truth” by Prophetess Jackie

Let’s go! 🔥

#blacklivesmatter    #georgefloyd #b…",0,['BlackLivesMatter'],Twitter for Android,08-02-2018 17:05,465,46780,FALSE
"RT @GreenlakeRun: The #Cowards, @Blklivesmatter #BLM #Antifas, are a no show at #SturgisRally! Instead they #beatdown a #GrandMother! #wtf…",0,,Twitter Web App,21-08-2011 01:26,847,10074,FALSE
"RT @PKellyHardwa822: #BreakingNews 

#BlackLivesMatter  rioters are LOOTING downtown Chicago, with NO police around to stop them!

What say…",0,['BlackLivesMatter'],Twitter for iPad,28-01-2011 22:05,277,2118,FALSE
50 DAYS TIL SURGERY!! Campaign has been slow the past few days! PLEASE continue to SHARE/BOOST/SUPPORT! Everything… https://t.co/jAov2PzZDn,0,['BlackLivesMatter'],Twitter for Android,01-11-2008 08:27,2581,13308,FALSE
They have gassed the park and pushed everyone west. #blacklivesmatter     #Protests #pdx #portland #oregon #blm… https://t.co/AfwUZcpJL9,0,['BlackLivesMatter'],Twitter for iPad,25-08-2013 22:25,1635,265229,FALSE
@NewYorkStateAG Please send Attorneys from Attorney General's Office to NYC #BlackLivesMatter protests to protect t… https://t.co/rdOJfuEiQR,0,['BlackLivesMatter'],Twitter Web App,17-05-2020 11:21,46,1716,FALSE
⁦@KchahalAbby⁩ ⁦@DaveSidhuBC⁩ ⁦@fvicba⁩ I highly recommend you each register for this because you know.... the poli… https://t.co/7X6zBeWlxg,0,['BlackLivesMatter'],Twitter for iPhone,12-09-2012 01:58,995,36533,FALSE
"RT @BombshellDAILY: GOP BLOCKS POLICE REFORM
Against even the will of their own party, Republican elites brazenly ignore their own constitu…",0,['BlackLivesMatter'],Twitter Web App,12-10-2014 15:43,2812,115707,FALSE
RT @thickivy: #etweet and like let's spread the word #BlackLivesMatter https://t.co/wTdAQksSLI,0,['BlackLivesMatter'],Twitter Web App,24-02-2018 20:05,29,1515,FALSE
At least someone is still fighting the cops out there. #ACAB #USA #autocracy #fascism #cops #policebrutality #BLM #riot,0,['BlackLivesMatter'],Twitter for iPhone,14-08-2010 06:45,535,95,FALSE
"polar cancelling kids episode 2

@DownsDany #BLM https://t.co/o8OOn6jTJL",0,['BlackLivesMatter'],Twitter Web App,24-02-2018 20:05,29,1515,FALSE
@Helen18327405 I’ve seen stop giving a fuck after #BlackLivesMatter stopped trending is ridiculous and therefore pr… https://t.co/rkj97btlCa,0,['BlackLivesMatter'],Twitter for Android,05-02-2012 19:23,1385,17839,FALSE
"@omgangielol @MayorJenny Cosign.
Cops gathering unmasked are not declared an illegal gathering.

People protesting… https://t.co/lKhpmyxvek",0,['BLM'],Twitter for iPhone,08-12-2008 12:41,25370,34298,FALSE
RT @callhertiti: RIP MIKE BROWN! 6 years today and the fight goes on. #BlackLivesMatter,0,['BlackLivesMatter'],Twitter for iPhone,07-09-2012 01:33,2429,93444,FALSE
"RT @ronmarz: Beautiful thing at the end of each day. Today, Benito Quinquela Martín. 

Wear a mask. 

Wash your hands.

#BlackLivesMatter h…",0,['BlackLivesMatter'],Twitter for iPad,17-10-2018 04:32,2973,5047,FALSE
"Makes sense to me...Thank, Senator Michael Rodrigues.
(From 8/6/2020 interview w/FRC Media’s Keith Thibault regardi… https://t.co/1LA8mZmxr6",0,"['나는_샘_오취리와_연대합니다', 'I_Stand_with_Sam_Okyere', 'BlackLivesMatter']",Twitter for Android,09-12-2016 14:15,622,28823,FALSE
"#DawnButler HAS CLAIMED THAT UK @metpoliceuk RACIALLY PROFILE 'WHITE DRIVERS' 

PUT THAT IN YOUR PIPE AND SMOKE IT… https://t.co/aHEmHMukpo",0,['BlackLivesMatter'],Twitter Web App,21-09-2019 16:27,397,7119,FALSE
"@kamnasser1 @DawnButlerBrent @KemiBadenoch I also come from a mixed family- white &amp; black, and I know what its like… https://t.co/3kalBY9WN8",0,['BlackLivesMatter'],Twitter for iPhone,28-07-2011 05:44,3820,78304,FALSE
"RT @SALEMWHANG: while my GFM is still needing to reach its final goal, my dad is also in a bind. he is suffering from sleep apnea and needs…",0,['BlackLivesMatter'],Twitter Web App,24-02-2018 20:05,29,1515,FALSE
RT @allydianamonroe: How does #AllLivesMatter when people don’t act knowledge or support #BlackLivesMatter??? Really people???? Do we have…,0,['BlackLivesMatter'],Twitter for Android,01-12-2014 21:49,4087,106,FALSE
"RT @dubmecrazypdx: When I think of Portland cops killing black people, the first name I think of is Kendra James. I know there are many bot…",0,,Twitter Web App,11-01-2010 14:57,1326,4010,FALSE
"#BLM #covid19 
Why do they have to die? 
Is this how government does budget cuts now by killing people? https://t.co/O5ZUf40XuD",0,['BlackLivesMatter'],Twitter for iPhone,02-06-2014 11:53,419,64150,FALSE
RT @DominiqueNYC: @TeelaResists Why is the Black burglary suspect’s photo an entire column wide while the white murder suspect’s pic less t…,0,['BlackLivesMatter'],Twitter Web App,17-05-2019 19:02,273,682,FALSE
RT @DonLew87: 🏆Great Presidential Quotes🏆&amp; 🤔Donnie Dangerous🤔 #VoteBlue #BlackLivesMatter #Whistleblower #DonLew87 https://t.co/wNkPWNbSPv,0,['BLM'],Twitter Web App,19-12-2019 13:05,3513,29834,FALSE
"@Clitseok @taeileechan WHAT-

 #나는_샘_오취리와_연대합니다
#I_Stand_with_Sam_Okyere #BlackLivesMatter",0,['BlackLivesMatter'],Twitter for iPhone,29-12-2019 22:29,940,34283,FALSE
"#BlackLivesMatter @MoveOn @Mvmnt4BlkLives  Why, do they live sweet, and why do they cheat? Is it  because they stol… https://t.co/POof2Hay9O",0,['BlackLivesMatter'],Twitter for iPhone,09-10-2016 02:03,1283,80447,FALSE
"RT @OtterlyRambling: @MaryLTrump Everyone on the other side is like ""well they shouldn't do crimes/ be threatening"" Elijah McCain proves th…",0,['BlackLivesMatter'],Twitter for Android,08-02-2018 17:05,465,46780,FALSE
RT @RWilliam1987: #WalkAway #BackTheBlue #blm #BlackLivesMatter #antifa #riots #protests #Seattle #Portland #RescueAmerica #BlueLivesMatter…,0,['BlackLivesMatter'],Twitter for Android,05-03-2014 18:22,1334,1809,FALSE
"RT @revenge_karmas: Our highlight reel is up from our BLM Campaign! Thank you to everyone involved in making this a reality, we really hope…",0,,Twitter for Android,29-10-2013 22:26,2504,4230,FALSE
"Thank you for this. And thank you to that cat. Pretty much sums up how I feel. 

#BlackLivesMatter 
#TrumpResignNow… https://t.co/ytp14moosu",0,,Twitter for Android,03-01-2009 03:50,4033,63285,FALSE
"RT @WingTrending: Doesn't All #BlackLivesMatter - Black Trump Supporter Ambushed and Murdered

https://t.co/2DjetqePxF",0,['BlackLivesMatter'],Twitter for iPhone,28-07-2011 05:44,3820,78304,FALSE
"RT @Angel1111summit: #raceinamerica

Hands down, one of best discussions I have heard on everyday experiences black ppl deal w/in America.…",0,"['MeToo', 'BLM']",Twitter for iPhone,06-06-2020 18:40,29,55,FALSE
@Chrislike16 @JamesMelville Part of the problem is that England/Britain has never quite resolved it's colonial past… https://t.co/hIz9UA58AH,0,['BlackLivesMatter'],Twitter for iPhone,02-06-2014 11:53,419,64150,FALSE
"Nigger‼️
#BlackJoy
#BlackLivesMatter",0,['BlackLivesMatter'],Twitter for Android,26-04-2009 21:24,9088,25354,FALSE
"@kez_fez This makes me so sad. But what a great guy, explaining it like this. x #BLM",0,['BlackLivesMatter'],Twitter Web App,10-05-2009 05:31,19264,66579,FALSE
Alexia Gasp #BLM is now following me on Twitter! https://t.co/H6XqBwNsZ4 Welcome :),0,['BlackLivesMatter'],Twitter for iPhone,23-02-2012 16:44,286,14456,FALSE
"His Real name is George Obinna Floyd and he is a Nigerian @realDonaldTrump take note
#BlackLivesMatter… https://t.co/3HsSwAoofI",0,['BlackLivesMatter'],Twitter Web App,17-04-2009 07:52,10439,229037,FALSE
"@SalvaCambranes Be concerned. 

WE can change the trajectory of 2021, 2022, 2023, 2024 

Let's get out and #VOTE 

#BlackLivesMatter",0,['BlackLivesMatter'],Twitter for Android,08-08-2020 09:42,60,75,FALSE
@Max33Verstappen @redbullracing @HondaRacingF1 A victory on the track both in &amp; out of the car! ☝🏼 no kneeling for… https://t.co/MFbmG5Bzly,0,['BlackLivesMatter'],Twitter Web App,14-07-2020 07:37,97,52,FALSE
Portland Police has just declared an unlawful assembly. I have not yet witnessed any vandalism or attempt to breach… https://t.co/s5m0zn5jiZ,0,['BlackLivesMatter'],Twitter Web App,26-05-2013 14:14,1683,122068,FALSE
She was being very racist #BLM,0,,Twitter for Android,10-04-2019 05:27,153,56,FALSE
"RT @PDX_Monitor: 10:08PM Teargas is being deployed as the line moves west on Lombard.

#PortlandProtests #PdxProtests #BlackLivesMatter #Bl…",0,['BlackLivesMatter'],Twitter for Android,30-05-2017 16:27,5097,295393,FALSE
RT @s0larsshi: he shouldn’t even be the person apologising because he did nothing wrong. he was calling out the blatant racism of those kor…,0,['BlackLivesMatter'],Twitter for iPhone,25-04-2020 07:35,598,9245,FALSE
"RT @blacklist100_: Thank you @Forbes for highlighting the launch of #blacklist100, an initiative that highlights 100 culture-makers &amp; thoug…",0,['BlackLivesMatter'],Twitter Web App,16-01-2017 00:01,4921,75024,FALSE
"dammit!  again?!  
our nation really needs to gut law enforcement and start over ...1st with education on civil rig… https://t.co/gFXYzSh6ox",0,['BlackLivesMatter'],Twitter for iPad,06-03-2012 19:08,897,1417,FALSE
RT @danielletarento: Thank you to all 195 people who gave up their time to record ‘Make Them Hear You’ from Ragtime in memory of #GeorgeFlo…,0,['BlackLivesMatter'],Twitter Web App,05-01-2017 19:05,2825,233539,FALSE
@CNN Floyd is false flag. Pain is coming :) #BLM #Antifa,0,['BlackLivesMatter'],Twitter for iPhone,09-11-2012 18:41,229,228261,FALSE
"RT @notjessjosef: It's not about ""not seeing race"" but about seeing race,  recognizing it, respecting it and fighting for it
#BlackLivesMat…",0,['BlackLivesMatter'],Twitter for iPhone,10-02-2018 14:16,124,5004,FALSE
DTLA Michael Brown 6th Anniversary March happening now #BLM #BlackLivesMatter https://t.co/h0qE5GyzGb,0,['BlackLivesMatter'],Twitter Web App,12-02-2010 07:05,318,18489,FALSE
"RT @SURJColumbusOH: Thousands protesting in downtown Columbus, OH for the third straight day, wrapped around the Ohio Statehouse on both si…",0,['BlackLivesMatter'],Twitter for iPhone,01-06-2020 07:29,479,12077,FALSE
RT @miavailx: Black people fought for our rights and now we shall fight for theirs. Don’t let them down. #PrideMonth #PRIDE2020 #BlackLives…,0,['BLM'],Twitter for iPhone,01-01-2012 21:52,902,13357,FALSE
Nothing says I'm demanding an end to police brutality like trying to steal an electric car!!! #blm https://t.co/dpU3yXCxPe,0,['BlackLivesMatter'],Twitter for iPhone,15-01-2018 03:15,3843,70775,FALSE
"What #CNN Don Lemon used to say would be branded #HateCrime today. #WakeUp

https://t.co/YMs63uvHjd

#FakeNewsCNN… https://t.co/aPA97Jdbfq",0,['BlackLivesMatter'],Twitter for Android,10-10-2016 12:15,6033,223744,FALSE
#BlackLivesMatter thread of petitions and carrds to check out to help issues in the world (feel free to drop any th… https://t.co/GqTG5I9VOw,0,['BlackLivesMatter'],Twitter for Android,08-04-2020 16:26,204,22545,FALSE
"RT @ursulafaw56: And through it all, Trump golfs. Nero fiddled, etc. 
#BlackLivesMatter
https://t.co/6dF2WcGtzc",0,['BlackLivesMatter'],Twitter for Android,20-07-2010 16:57,7903,39189,FALSE
#BlackLivesMatter summarized nicely: https://t.co/u29KMKom6h,0,['BlackLivesMatter'],Twitter for Android,15-06-2010 09:36,3517,2851,FALSE
#blm has raised awareness of the the way in which black people are targeted disproportionately by the police. We  k… https://t.co/6uggbOQ4Sv,0,['BlackLivesMatter'],Twitter for Android,27-12-2017 16:23,1650,194228,FALSE
"A Fellow of the Cambridge Commonwealth Society, @jehimuan's contribution to technology &amp; entrepreneurship has won h… https://t.co/EWnpJTB99g",0,,Twitter Web App,07-11-2009 23:13,2977,31143,FALSE
Great day for California love! #BlackLivesMatter https://t.co/9oU1aLOW8H,0,['BlackLivesMatter'],Twitter for iPhone,15-01-2018 03:15,3843,70775,FALSE
@jdavey_18 @darkrapture89 @kellylwl_ Couldnt have said it better myself @jdavey_18 !! I'm glad I surround myself wi… https://t.co/hTxIdYBv17,0,['BlackLivesMatter'],Twitter Web App,21-07-2017 20:58,7401,111257,FALSE
"RT @MaggieT_1979: For those asking, the #KneeTaking virtue-signalling woke twats are @WiganWarriorsRL, who sadly beat @WTrinityRL by a poin…",0,"['MeToo', 'BLM']",Twitter for Android,15-04-2015 00:57,256,4365,FALSE
"This.

This must always be remembered.

""Planned Butcherhood"" is an appropriate name.

I sometimes wonder if Democr… https://t.co/vUVkhlm0wl",0,"['나는_샘_오취리와_연대합니다', 'I_Stand_with_Sam_Okyere', 'BlackLivesMatter']",Twitter for Android,24-03-2020 21:16,832,30735,FALSE
"Thu Jun 04 2020 Portland, Oregon - Tear gas fired at fleeing protestors &amp; passing cars WATCH:… https://t.co/8WUzlCozQP",0,['BLM'],Twitter for iPhone,09-09-2015 22:19,119,2853,FALSE
